transaction_id,transaction_time,transaction_amount,location,device_type,channel,card_present,customer_age,merchant_category,is_fraud
TXN036310,14,3169.73,Mumbai,POS,POS,Yes,26,Grocery,0
TXN036311,10,3610.85,Bangalore,Tablet,POS,Yes,30,Travel,0
TXN036312,9,2649.66,Chennai,Mobile,POS,Yes,58,Food,0
TXN036313,19,7.9,Bangalore,Tablet,Online,No,66,Grocery,0
TXN036314,14,81.3,Kolkata,Tablet,Online,Yes,26,Electronics,0
TXN036315,17,2604.36,Mumbai,Tablet,POS,No,53,Travel,0
TXN036316,13,10140.83,Chennai,Mobile,POS,Yes,30,Food,0
TXN036317,5,648.69,Mumbai,Desktop,POS,Yes,47,Food,0
TXN036318,13,3790.99,Kolkata,POS,POS,Yes,63,Food,0
TXN036319,15,1703.28,Chennai,Mobile,Online,No,34,Grocery,0
TXN036320,1,449.32,Bangalore,POS,Online,Yes,44,Entertainment,0
TXN036321,18,101.53,Kolkata,POS,POS,Yes,61,Entertainment,0
TXN036322,4,3748.74,Kolkata,POS,Online,No,61,Grocery,0
TXN036323,10,466.23,Delhi,POS,Online,Yes,40,Clothing,0
TXN036324,10,1063.3,Delhi,Desktop,Online,Yes,47,Clothing,0
TXN036325,20,1539.38,Chennai,Tablet,Online,Yes,68,Entertainment,0
TXN036326,18,3671.23,Hyderabad,Mobile,Online,No,53,Clothing,0
TXN036327,17,1471.21,Bangalore,Desktop,Online,No,26,Entertainment,0
TXN036328,7,1464.7,Bangalore,POS,POS,No,35,Travel,0
TXN036329,22,4743.04,Mumbai,Mobile,Online,No,44,Food,0
TXN036330,11,21.02,Delhi,Tablet,POS,No,59,Entertainment,0
TXN036331,8,4205.53,Chennai,POS,Online,No,64,Grocery,0
TXN036332,2,2212.42,Delhi,Mobile,POS,No,26,Clothing,0
TXN036333,5,2340.57,Kolkata,Tablet,Online,Yes,20,Electronics,0
TXN036334,20,1271.91,Bangalore,Tablet,Online,No,68,Grocery,0
TXN036335,20,291.14,Hyderabad,Mobile,Online,No,44,Grocery,0
TXN036336,23,285.68,Chennai,Tablet,POS,No,19,Electronics,0
TXN036337,0,1250.37,Hyderabad,Desktop,POS,No,55,Food,0
TXN036338,16,3823.31,Bangalore,POS,POS,No,49,Food,0
TXN036339,2,6667.07,Kolkata,Mobile,Online,No,25,Entertainment,1
TXN036340,17,5017.53,Kolkata,POS,Online,No,47,Grocery,1
TXN036341,17,4797.25,Mumbai,Tablet,Online,No,66,Food,0
TXN036342,1,17.25,Mumbai,POS,POS,No,49,Clothing,0
TXN036343,3,638.16,Chennai,Mobile,POS,Yes,34,Grocery,0
TXN036344,0,8706.07,Kolkata,Mobile,Online,Yes,19,Electronics,0
TXN036345,9,6124.5,Mumbai,Desktop,Online,Yes,51,Electronics,0
TXN036346,4,406.53,Kolkata,Desktop,Online,No,26,Travel,0
TXN036347,4,3033.18,Mumbai,Mobile,Online,Yes,35,Food,0
TXN036348,8,1702.86,Delhi,Desktop,POS,No,56,Grocery,0
TXN036349,13,23.14,Bangalore,Mobile,POS,Yes,18,Electronics,0
TXN036350,20,4830.6,Hyderabad,Desktop,POS,Yes,33,Clothing,0
TXN036351,12,8601.22,Kolkata,Desktop,Online,No,48,Grocery,0
TXN036352,12,7606.5,Chennai,Tablet,Online,Yes,60,Entertainment,0
TXN036353,23,1454.87,Hyderabad,Tablet,Online,No,49,Electronics,0
TXN036354,0,4650.89,Hyderabad,POS,POS,Yes,40,Travel,0
TXN036355,16,2067.34,Hyderabad,POS,Online,No,37,Grocery,0
TXN036356,19,11734.41,Chennai,POS,POS,No,39,Food,0
TXN036357,7,9913.78,Chennai,POS,POS,Yes,63,Grocery,0
TXN036358,2,4453.09,Bangalore,Desktop,Online,Yes,57,Grocery,0
TXN036359,16,1912.18,Kolkata,Tablet,Online,Yes,48,Grocery,0
TXN036360,11,6966.43,Chennai,Desktop,Online,No,67,Entertainment,0
TXN036361,17,760.64,Bangalore,Tablet,POS,Yes,61,Food,0
TXN036362,13,723.24,Delhi,Mobile,Online,No,19,Travel,0
TXN036363,10,2450.94,Delhi,POS,Online,Yes,35,Travel,0
TXN036364,15,5128.54,Bangalore,Desktop,POS,No,48,Electronics,0
TXN036365,3,192.34,Hyderabad,Desktop,POS,No,37,Clothing,0
TXN036366,17,4607.13,Mumbai,Mobile,POS,No,20,Travel,0
TXN036367,6,8946.87,Bangalore,Desktop,POS,No,19,Entertainment,0
TXN036368,10,2368.96,Kolkata,Mobile,POS,Yes,23,Travel,0
TXN036369,15,720.71,Mumbai,Desktop,Online,No,38,Entertainment,0
TXN036370,15,2996.34,Kolkata,Tablet,Online,Yes,49,Entertainment,0
TXN036371,2,657.56,Chennai,Mobile,Online,Yes,42,Grocery,0
TXN036372,22,1485.2,Delhi,Desktop,Online,No,23,Clothing,0
TXN036373,23,3608.22,Mumbai,POS,Online,No,62,Travel,0
TXN036374,8,1440.69,Kolkata,Mobile,Online,No,37,Food,0
TXN036375,7,1987.08,Kolkata,Mobile,Online,No,33,Travel,0
TXN036376,6,2364.04,Mumbai,POS,Online,Yes,26,Electronics,0
TXN036377,16,1243.92,Delhi,Mobile,Online,No,47,Grocery,0
TXN036378,10,238.17,Kolkata,Desktop,Online,Yes,21,Travel,0
TXN036379,3,2145.55,Kolkata,POS,Online,Yes,34,Entertainment,0
TXN036380,3,2007.2,Chennai,Tablet,POS,No,52,Food,0
TXN036381,4,1667.95,Delhi,Tablet,POS,No,42,Food,0
TXN036382,7,611.81,Bangalore,Desktop,POS,No,66,Clothing,0
TXN036383,9,161.15,Mumbai,Mobile,Online,No,48,Grocery,0
TXN036384,16,5257.13,Delhi,Tablet,Online,No,37,Electronics,0
TXN036385,5,2279.89,Delhi,POS,Online,No,33,Electronics,0
TXN036386,8,11780.08,Chennai,POS,Online,Yes,31,Grocery,0
TXN036387,9,11426.21,Mumbai,Desktop,POS,No,42,Travel,0
TXN036388,7,2603.03,Bangalore,POS,POS,No,52,Food,0
TXN036389,14,2020.75,Hyderabad,POS,POS,Yes,41,Entertainment,0
TXN036390,17,619.04,Chennai,POS,Online,No,55,Grocery,0
TXN036391,22,1430.89,Delhi,POS,POS,Yes,69,Travel,0
TXN036392,4,4617.37,Bangalore,Tablet,POS,No,45,Food,0
TXN036393,17,9908.73,Chennai,POS,POS,Yes,58,Grocery,0
TXN036394,0,2747.58,Bangalore,Tablet,Online,No,22,Food,0
TXN036395,1,2878.28,Hyderabad,Mobile,Online,Yes,20,Entertainment,0
TXN036396,9,8565.68,Hyderabad,POS,POS,No,31,Food,0
TXN036397,5,407.26,Delhi,Mobile,Online,No,18,Food,0
TXN036398,23,2839.02,Chennai,Mobile,Online,No,51,Travel,0
TXN036399,18,2641.52,Kolkata,Mobile,POS,Yes,69,Entertainment,0
TXN036400,20,688.6,Bangalore,POS,POS,Yes,57,Clothing,0
TXN036401,10,4459.22,Hyderabad,Tablet,Online,Yes,46,Food,0
TXN036402,17,380.78,Hyderabad,Tablet,POS,No,21,Entertainment,0
TXN036403,15,195.99,Delhi,Tablet,Online,No,26,Travel,0
TXN036404,7,1997.39,Chennai,Tablet,Online,Yes,36,Food,0
TXN036405,3,1068.83,Bangalore,Tablet,Online,No,52,Entertainment,1
TXN036406,10,1718.83,Delhi,Mobile,Online,Yes,31,Electronics,0
TXN036407,9,358.34,Bangalore,Desktop,Online,No,44,Grocery,0
TXN036408,15,1806.64,Hyderabad,POS,Online,Yes,68,Grocery,0
TXN036409,11,1737.33,Bangalore,Tablet,Online,No,64,Clothing,0
TXN036410,21,10192.97,Hyderabad,Desktop,Online,No,53,Electronics,0
TXN036411,2,3846.55,Hyderabad,Desktop,Online,Yes,23,Grocery,0
TXN036412,10,7594.97,Kolkata,Desktop,POS,Yes,22,Clothing,0
TXN036413,23,4559.26,Mumbai,Tablet,Online,Yes,56,Food,0
TXN036414,15,4651.27,Chennai,Mobile,Online,No,27,Food,0
TXN036415,23,6023.68,Hyderabad,POS,Online,No,56,Travel,1
TXN036416,2,886.71,Hyderabad,Mobile,POS,Yes,62,Entertainment,0
TXN036417,9,1669.11,Mumbai,Mobile,Online,Yes,22,Electronics,0
TXN036418,20,6243.35,Kolkata,Desktop,POS,Yes,27,Food,0
TXN036419,15,207.79,Kolkata,POS,Online,No,25,Travel,0
TXN036420,6,170.11,Chennai,Mobile,Online,No,67,Grocery,0
TXN036421,14,3131.94,Bangalore,Tablet,Online,Yes,66,Electronics,0
TXN036422,14,7209.17,Bangalore,Mobile,POS,No,30,Travel,0
TXN036423,9,4742.58,Delhi,Tablet,Online,Yes,20,Entertainment,0
TXN036424,2,4813.56,Bangalore,Desktop,POS,No,59,Clothing,0
TXN036425,5,1338.74,Hyderabad,Desktop,Online,Yes,26,Entertainment,0
TXN036426,17,2687.26,Bangalore,POS,POS,No,38,Travel,0
TXN036427,21,4428.5,Delhi,Desktop,Online,No,42,Food,0
TXN036428,4,4735.86,Mumbai,Tablet,POS,Yes,31,Entertainment,0
TXN036429,15,2606.67,Kolkata,Desktop,POS,No,25,Clothing,0
TXN036430,12,4834.04,Kolkata,Tablet,POS,No,56,Entertainment,0
TXN036431,2,81.93,Hyderabad,Mobile,POS,No,24,Entertainment,0
TXN036432,14,8572.72,Bangalore,POS,Online,No,51,Travel,0
TXN036433,22,6134.01,Delhi,Mobile,POS,Yes,45,Grocery,0
TXN036434,19,160.04,Hyderabad,POS,POS,Yes,33,Food,0
TXN036435,5,1630.7,Bangalore,POS,POS,No,20,Electronics,0
TXN036436,21,7557.62,Chennai,POS,POS,Yes,42,Food,0
TXN036437,3,2157.21,Delhi,POS,Online,No,29,Travel,0
TXN036438,14,287.72,Mumbai,Mobile,Online,No,51,Travel,0
TXN036439,17,10190.48,Mumbai,Tablet,POS,No,69,Entertainment,0
TXN036440,8,1331.8,Bangalore,Desktop,Online,No,46,Food,0
TXN036441,19,2178.55,Delhi,POS,Online,No,41,Clothing,0
TXN036442,3,2998.65,Hyderabad,POS,Online,Yes,61,Electronics,0
TXN036443,15,5359.18,Hyderabad,Desktop,POS,No,50,Clothing,0
TXN036444,17,6193.58,Chennai,Desktop,POS,No,24,Travel,0
TXN036445,4,3176.07,Kolkata,Tablet,POS,No,29,Travel,0
TXN036446,12,8893.75,Delhi,POS,POS,No,38,Electronics,0
TXN036447,5,741.61,Chennai,Mobile,Online,No,53,Entertainment,0
TXN036448,21,7056.4,Bangalore,Desktop,Online,No,59,Clothing,0
TXN036449,18,632.51,Mumbai,Desktop,Online,No,51,Food,0
TXN036450,11,6745.44,Kolkata,Desktop,Online,No,21,Electronics,0
TXN036451,14,729.6,Mumbai,POS,POS,No,66,Food,0
TXN036452,8,3810.86,Chennai,Mobile,Online,No,28,Electronics,0
TXN036453,6,5094.12,Kolkata,Mobile,POS,Yes,60,Clothing,0
TXN036454,13,1485.49,Chennai,Tablet,Online,No,28,Electronics,0
TXN036455,18,361.42,Mumbai,POS,Online,No,36,Clothing,0
TXN036456,19,1350.66,Delhi,Mobile,Online,Yes,21,Electronics,0
TXN036457,15,190.81,Mumbai,POS,Online,Yes,24,Clothing,0
TXN036458,22,3230.33,Bangalore,Tablet,Online,Yes,35,Grocery,0
TXN036459,23,3583.76,Bangalore,POS,Online,No,18,Entertainment,0
TXN036460,21,937.26,Chennai,Mobile,POS,No,36,Entertainment,0
TXN036461,3,3163.16,Hyderabad,POS,Online,No,63,Entertainment,0
TXN036462,11,180.88,Bangalore,Desktop,POS,Yes,49,Food,0
TXN036463,17,96.12,Hyderabad,Desktop,Online,Yes,61,Clothing,0
TXN036464,7,1572.79,Delhi,Desktop,Online,No,38,Grocery,0
TXN036465,16,1987.52,Delhi,Tablet,Online,No,66,Food,0
TXN036466,23,56.36,Kolkata,Tablet,POS,No,48,Entertainment,0
TXN036467,2,2674.18,Bangalore,Desktop,POS,Yes,51,Clothing,0
TXN036468,3,5364.9,Chennai,POS,Online,Yes,45,Clothing,0
TXN036469,9,1585.49,Mumbai,Desktop,POS,Yes,30,Electronics,0
TXN036470,15,4123.7,Delhi,Mobile,POS,No,64,Grocery,0
TXN036471,19,491.53,Kolkata,Desktop,POS,No,33,Grocery,0
TXN036472,1,2262.42,Hyderabad,Desktop,Online,No,56,Travel,0
TXN036473,11,4669.89,Chennai,Mobile,POS,Yes,55,Travel,0
TXN036474,15,3437.5,Delhi,Tablet,Online,Yes,19,Grocery,0
TXN036475,9,4537.63,Hyderabad,POS,POS,No,19,Clothing,0
TXN036476,4,3831.09,Hyderabad,Mobile,POS,Yes,58,Travel,0
TXN036477,11,387.01,Delhi,POS,POS,No,29,Grocery,0
TXN036478,2,324.99,Chennai,POS,Online,Yes,26,Electronics,0
TXN036479,11,11132.52,Kolkata,Tablet,Online,No,45,Electronics,0
TXN036480,0,1975.12,Delhi,Desktop,POS,Yes,18,Travel,0
TXN036481,1,3954.74,Chennai,POS,Online,No,19,Electronics,0
TXN036482,10,3432.73,Chennai,POS,POS,No,56,Food,0
TXN036483,11,135.92,Kolkata,Desktop,POS,Yes,52,Electronics,0
TXN036484,6,2059.39,Delhi,Tablet,Online,No,37,Entertainment,0
TXN036485,0,2210.49,Bangalore,Tablet,Online,No,22,Grocery,0
TXN036486,12,4960.02,Chennai,Mobile,Online,Yes,28,Food,0
TXN036487,12,9824.68,Hyderabad,Desktop,POS,Yes,44,Food,0
TXN036488,1,1025.06,Chennai,Mobile,Online,Yes,61,Electronics,0
TXN036489,9,181.96,Delhi,Tablet,Online,No,18,Electronics,0
TXN036490,22,1934.81,Kolkata,Mobile,Online,No,64,Clothing,0
TXN036491,0,90.91,Kolkata,Tablet,POS,Yes,40,Clothing,0
TXN036492,6,1460.44,Delhi,POS,Online,Yes,19,Food,0
TXN036493,12,957.56,Hyderabad,Mobile,POS,Yes,51,Entertainment,0
TXN036494,23,835.08,Kolkata,POS,Online,Yes,26,Travel,0
TXN036495,1,4.84,Delhi,POS,Online,Yes,56,Entertainment,0
TXN036496,19,865.56,Bangalore,Desktop,Online,Yes,21,Grocery,0
TXN036497,6,1156.62,Mumbai,Mobile,POS,No,42,Grocery,0
TXN036498,16,7258.58,Kolkata,Desktop,Online,Yes,20,Travel,0
TXN036499,21,277.19,Chennai,Tablet,POS,Yes,60,Electronics,0
TXN036500,4,4370.03,Chennai,Tablet,Online,Yes,51,Entertainment,0
TXN036501,10,3871.46,Delhi,Mobile,Online,No,60,Entertainment,0
TXN036502,21,1184.7,Delhi,POS,POS,No,39,Entertainment,0
TXN036503,23,7124.94,Chennai,POS,POS,No,27,Food,0
TXN036504,10,3195.34,Kolkata,Mobile,Online,No,59,Clothing,0
TXN036505,10,306.09,Delhi,Mobile,Online,No,55,Entertainment,0
TXN036506,16,684.52,Hyderabad,Mobile,POS,No,54,Travel,0
TXN036507,18,1538.15,Delhi,POS,POS,Yes,50,Grocery,0
TXN036508,7,10260.6,Delhi,Desktop,Online,No,23,Food,0
TXN036509,19,921.29,Hyderabad,Mobile,POS,Yes,20,Electronics,0
TXN036510,13,1676.97,Mumbai,Mobile,POS,Yes,21,Travel,0
TXN036511,9,2467.53,Hyderabad,Tablet,POS,Yes,23,Grocery,0
TXN036512,6,1317.92,Chennai,Desktop,POS,No,62,Clothing,0
TXN036513,1,3621.68,Hyderabad,Mobile,Online,Yes,52,Travel,0
TXN036514,16,3244.31,Delhi,POS,POS,No,27,Clothing,0
TXN036515,0,186.92,Bangalore,Desktop,POS,Yes,37,Clothing,0
TXN036516,12,1679.77,Kolkata,POS,POS,Yes,64,Grocery,0
TXN036517,18,4557.18,Bangalore,Tablet,POS,No,62,Grocery,0
TXN036518,13,3064.22,Hyderabad,Mobile,POS,No,46,Entertainment,0
TXN036519,17,1849.59,Delhi,Mobile,POS,Yes,28,Electronics,0
TXN036520,19,3926.54,Chennai,Tablet,POS,No,27,Electronics,0
TXN036521,13,3330.43,Kolkata,Desktop,Online,No,29,Entertainment,0
TXN036522,14,5453.26,Hyderabad,POS,POS,No,49,Grocery,0
TXN036523,13,157.03,Mumbai,Tablet,POS,No,39,Electronics,0
TXN036524,23,2298.96,Mumbai,Desktop,POS,Yes,58,Clothing,0
TXN036525,4,3239.27,Chennai,Mobile,Online,No,50,Clothing,1
TXN036526,15,3375.86,Bangalore,Tablet,Online,Yes,20,Travel,0
TXN036527,4,7670.04,Delhi,POS,Online,Yes,51,Food,0
TXN036528,21,1591.13,Bangalore,Tablet,Online,No,35,Grocery,0
TXN036529,12,4755.92,Mumbai,Mobile,POS,Yes,46,Clothing,0
TXN036530,15,4625.82,Hyderabad,Desktop,Online,No,45,Travel,0
TXN036531,14,939.46,Chennai,POS,POS,Yes,43,Entertainment,0
TXN036532,4,937.14,Bangalore,POS,POS,No,26,Entertainment,0
TXN036533,20,8585.98,Kolkata,Tablet,Online,Yes,61,Travel,0
TXN036534,22,1176.47,Bangalore,Desktop,POS,Yes,19,Grocery,0
TXN036535,5,1605.37,Bangalore,Desktop,Online,Yes,48,Travel,0
TXN036536,12,2778.66,Bangalore,Desktop,POS,No,50,Travel,0
TXN036537,15,1141.89,Mumbai,Tablet,POS,No,57,Electronics,0
TXN036538,9,3252.36,Delhi,Desktop,POS,No,33,Grocery,0
TXN036539,1,1025.11,Chennai,POS,POS,Yes,49,Travel,0
TXN036540,12,2248.07,Kolkata,POS,Online,No,24,Travel,0
TXN036541,16,2460.13,Delhi,Mobile,Online,No,18,Electronics,0
TXN036542,0,4836.79,Mumbai,POS,Online,Yes,60,Grocery,0
TXN036543,3,5899.86,Mumbai,Tablet,Online,Yes,34,Food,0
TXN036544,17,3433.29,Hyderabad,Desktop,Online,Yes,28,Clothing,0
TXN036545,5,944.18,Delhi,POS,Online,No,33,Travel,0
TXN036546,11,1870.07,Mumbai,POS,POS,No,66,Electronics,0
TXN036547,23,2482.43,Mumbai,Mobile,Online,Yes,68,Clothing,0
TXN036548,19,1060.72,Chennai,Tablet,Online,Yes,68,Grocery,0
TXN036549,12,8440.24,Delhi,Tablet,POS,Yes,27,Entertainment,0
TXN036550,1,344.97,Mumbai,POS,POS,Yes,46,Grocery,0
TXN036551,16,5377.46,Hyderabad,Tablet,POS,No,26,Clothing,0
TXN036552,22,1667.56,Hyderabad,Desktop,Online,Yes,29,Food,0
TXN036553,9,8729.19,Bangalore,Tablet,POS,No,42,Food,1
TXN036554,18,2281.34,Mumbai,Mobile,Online,Yes,56,Entertainment,0
TXN036555,21,3924.77,Mumbai,Mobile,Online,Yes,26,Food,0
TXN036556,4,3978.21,Kolkata,Desktop,POS,Yes,62,Clothing,0
TXN036557,20,3592.02,Mumbai,Tablet,Online,No,21,Electronics,0
TXN036558,11,151.91,Delhi,Mobile,POS,Yes,57,Food,0
TXN036559,17,2919.95,Kolkata,Tablet,POS,No,24,Entertainment,0
TXN036560,8,6755.94,Delhi,Mobile,POS,No,54,Clothing,0
TXN036561,10,5564.25,Kolkata,Tablet,POS,Yes,55,Entertainment,0
TXN036562,3,7393.45,Kolkata,Tablet,Online,No,60,Travel,1
TXN036563,9,1763.05,Kolkata,Desktop,Online,Yes,50,Food,0
TXN036564,0,1818.71,Chennai,Desktop,Online,No,66,Entertainment,0
TXN036565,1,4953.71,Kolkata,Tablet,POS,Yes,20,Entertainment,0
TXN036566,8,1084.93,Chennai,Desktop,Online,No,20,Grocery,0
TXN036567,22,4345.45,Hyderabad,POS,Online,No,67,Food,0
TXN036568,17,2105.96,Bangalore,Desktop,POS,No,32,Food,0
TXN036569,15,920.92,Mumbai,Tablet,Online,Yes,57,Travel,0
TXN036570,22,3095.79,Kolkata,Desktop,POS,No,42,Food,0
TXN036571,13,1052.06,Bangalore,Tablet,Online,Yes,23,Grocery,0
TXN036572,3,3342.2,Delhi,POS,POS,Yes,44,Grocery,0
TXN036573,1,2527.08,Mumbai,Mobile,Online,Yes,25,Entertainment,0
TXN036574,11,3842.5,Hyderabad,Tablet,POS,No,32,Food,0
TXN036575,19,2741.83,Bangalore,Tablet,POS,No,53,Travel,0
TXN036576,4,4259.99,Hyderabad,POS,Online,Yes,67,Travel,0
TXN036577,3,16726.28,Chennai,Tablet,Online,Yes,50,Travel,0
TXN036578,14,1892.03,Hyderabad,Tablet,Online,No,49,Food,0
TXN036579,2,2735.78,Kolkata,Tablet,POS,No,27,Clothing,0
TXN036580,21,322.39,Delhi,Desktop,Online,No,22,Travel,0
TXN036581,16,9011.89,Kolkata,Mobile,Online,Yes,37,Grocery,0
TXN036582,7,2721.52,Mumbai,Desktop,POS,Yes,41,Entertainment,0
TXN036583,11,325.44,Delhi,POS,POS,No,65,Entertainment,0
TXN036584,20,1532.54,Kolkata,Tablet,POS,Yes,18,Electronics,0
TXN036585,7,254.37,Kolkata,Tablet,POS,Yes,35,Food,0
TXN036586,19,2062.69,Hyderabad,Tablet,Online,Yes,67,Clothing,0
TXN036587,19,973.25,Kolkata,Tablet,Online,No,68,Clothing,0
TXN036588,4,1247.82,Chennai,POS,Online,No,42,Clothing,0
TXN036589,20,214.74,Mumbai,Desktop,Online,Yes,34,Food,0
TXN036590,5,4311.61,Delhi,Desktop,Online,No,67,Entertainment,0
TXN036591,4,5518.94,Hyderabad,Desktop,Online,No,55,Electronics,1
TXN036592,20,452.94,Mumbai,Desktop,POS,Yes,51,Travel,0
TXN036593,7,4166.72,Mumbai,Desktop,POS,No,24,Electronics,0
TXN036594,21,412.86,Bangalore,POS,POS,Yes,64,Food,0
TXN036595,17,268.27,Mumbai,Desktop,Online,No,60,Electronics,0
TXN036596,3,363.43,Bangalore,POS,POS,Yes,19,Clothing,0
TXN036597,3,96.9,Kolkata,Mobile,POS,Yes,63,Grocery,0
TXN036598,4,1415.17,Hyderabad,POS,POS,Yes,59,Electronics,0
TXN036599,14,9167.85,Kolkata,POS,POS,No,46,Food,0
TXN036600,5,6885.49,Delhi,POS,POS,No,37,Entertainment,0
TXN036601,20,1209.98,Mumbai,Desktop,Online,No,33,Entertainment,0
TXN036602,15,4749.08,Bangalore,Tablet,Online,Yes,59,Travel,0
TXN036603,13,5221.82,Bangalore,POS,POS,No,56,Electronics,0
TXN036604,13,494.83,Kolkata,Tablet,POS,No,23,Clothing,0
TXN036605,15,781.97,Hyderabad,Tablet,POS,No,32,Grocery,0
TXN036606,21,3518.35,Hyderabad,POS,Online,Yes,20,Electronics,0
TXN036607,23,919.7,Chennai,Desktop,POS,Yes,69,Electronics,0
TXN036608,3,8349.27,Bangalore,POS,Online,No,28,Food,1
TXN036609,10,786.87,Chennai,Desktop,POS,Yes,62,Grocery,0
TXN036610,18,4815.52,Hyderabad,Mobile,POS,No,66,Travel,0
TXN036611,18,4257.7,Delhi,Tablet,Online,No,27,Travel,0
TXN036612,7,2102.08,Kolkata,POS,POS,Yes,25,Electronics,0
TXN036613,9,916.62,Chennai,Tablet,Online,Yes,43,Travel,0
TXN036614,4,103.34,Mumbai,POS,Online,No,56,Clothing,0
TXN036615,15,5287.48,Bangalore,Mobile,POS,No,32,Clothing,0
TXN036616,2,1423.27,Kolkata,Tablet,Online,No,19,Electronics,0
TXN036617,9,1247.05,Hyderabad,POS,Online,Yes,58,Grocery,0
TXN036618,23,136.54,Kolkata,POS,POS,Yes,18,Entertainment,0
TXN036619,12,492.25,Mumbai,Tablet,POS,Yes,65,Clothing,0
TXN036620,6,1376.2,Bangalore,POS,POS,No,43,Entertainment,0
TXN036621,11,3521.59,Kolkata,Mobile,Online,No,21,Electronics,0
TXN036622,22,697.04,Bangalore,Mobile,Online,No,58,Travel,0
TXN036623,13,535.98,Mumbai,Tablet,POS,No,31,Travel,0
TXN036624,9,912.64,Hyderabad,Mobile,POS,No,67,Entertainment,0
TXN036625,8,999.85,Bangalore,Mobile,Online,No,54,Food,0
TXN036626,11,1582.81,Bangalore,Desktop,Online,Yes,58,Grocery,0
TXN036627,23,1343.25,Kolkata,POS,POS,Yes,64,Clothing,0
TXN036628,2,230.4,Chennai,Desktop,POS,No,50,Entertainment,0
TXN036629,12,2886.31,Kolkata,POS,Online,Yes,36,Entertainment,0
TXN036630,5,419.38,Mumbai,POS,POS,Yes,24,Travel,0
TXN036631,5,6084.67,Mumbai,POS,Online,Yes,65,Entertainment,0
TXN036632,20,5887.94,Delhi,Mobile,POS,No,67,Grocery,0
TXN036633,18,225.42,Mumbai,Desktop,POS,Yes,36,Entertainment,0
TXN036634,6,1598.7,Hyderabad,Tablet,Online,Yes,50,Food,0
TXN036635,3,1943.84,Delhi,Tablet,POS,Yes,25,Electronics,0
TXN036636,21,16467.05,Mumbai,POS,POS,No,67,Food,0
TXN036637,4,868.09,Kolkata,Tablet,Online,No,58,Entertainment,0
TXN036638,0,3031.39,Bangalore,POS,Online,Yes,22,Clothing,0
TXN036639,17,1832.43,Chennai,Desktop,Online,Yes,34,Food,0
TXN036640,16,4390.73,Hyderabad,Tablet,Online,No,63,Grocery,0
TXN036641,8,856.8,Mumbai,Desktop,Online,No,65,Grocery,0
TXN036642,8,3426.95,Bangalore,Mobile,Online,Yes,34,Clothing,0
TXN036643,20,417.41,Delhi,Mobile,Online,Yes,21,Clothing,0
TXN036644,23,45.73,Hyderabad,POS,Online,Yes,32,Grocery,0
TXN036645,9,55.17,Kolkata,POS,POS,Yes,64,Electronics,0
TXN036646,19,2035.9,Mumbai,Mobile,Online,Yes,65,Food,0
TXN036647,16,4418.6,Chennai,Desktop,POS,Yes,25,Food,0
TXN036648,12,2585.6,Kolkata,Desktop,POS,Yes,55,Clothing,0
TXN036649,3,111.0,Chennai,POS,POS,No,39,Travel,0
TXN036650,22,2409.41,Mumbai,Tablet,POS,No,18,Travel,0
TXN036651,17,360.59,Delhi,Desktop,POS,No,45,Travel,0
TXN036652,17,10091.57,Kolkata,POS,Online,Yes,54,Clothing,0
TXN036653,21,1304.25,Kolkata,Mobile,POS,No,44,Clothing,0
TXN036654,8,2100.0,Bangalore,Tablet,POS,No,18,Travel,0
TXN036655,2,1240.82,Bangalore,Mobile,POS,No,22,Food,0
TXN036656,6,1888.23,Hyderabad,POS,POS,Yes,39,Travel,0
TXN036657,14,9543.36,Chennai,Mobile,POS,Yes,67,Clothing,0
TXN036658,8,905.45,Kolkata,Mobile,Online,Yes,18,Travel,0
TXN036659,8,3798.41,Delhi,Tablet,POS,No,49,Electronics,0
TXN036660,3,4223.01,Mumbai,POS,POS,No,23,Grocery,0
TXN036661,17,634.42,Bangalore,Desktop,POS,Yes,51,Entertainment,0
TXN036662,16,3918.55,Chennai,Tablet,Online,Yes,27,Entertainment,0
TXN036663,21,3132.33,Hyderabad,Tablet,POS,Yes,50,Electronics,0
TXN036664,20,1031.88,Chennai,Mobile,POS,Yes,48,Clothing,0
TXN036665,5,2218.76,Mumbai,Mobile,Online,Yes,53,Travel,0
TXN036666,6,2674.68,Kolkata,Tablet,Online,No,50,Food,0
TXN036667,9,5433.82,Kolkata,Mobile,POS,Yes,59,Grocery,0
TXN036668,9,400.0,Hyderabad,POS,Online,Yes,67,Electronics,0
TXN036669,5,10724.09,Kolkata,Desktop,Online,No,66,Food,1
TXN036670,5,4398.06,Chennai,Desktop,Online,Yes,26,Grocery,0
TXN036671,18,2297.0,Hyderabad,POS,Online,No,30,Travel,0
TXN036672,7,4491.39,Delhi,Desktop,POS,Yes,62,Clothing,0
TXN036673,8,3963.33,Bangalore,Desktop,Online,Yes,45,Travel,0
TXN036674,0,1849.28,Kolkata,Tablet,Online,Yes,66,Travel,0
TXN036675,15,1228.65,Delhi,Mobile,POS,No,32,Electronics,0
TXN036676,5,13423.15,Mumbai,Desktop,POS,Yes,48,Electronics,0
TXN036677,22,6472.38,Mumbai,Mobile,Online,Yes,38,Electronics,0
TXN036678,7,9042.96,Mumbai,POS,POS,No,40,Electronics,0
TXN036679,14,149.06,Chennai,Mobile,POS,No,62,Food,0
